set auto mode enabled;false
set values;;highpower A1;;highpower A2;;highpower A3;;highpower A4;;highpower A5;;highpower A6;;highpower B1;;highpower B2;;highpower B3;;highpower B4;;highpower B5;;highpower B6;;highpower C1;;highpower C2;;highpower C3;;highpower C4;;highpower C5;;highpower C6;;highpower D1;;highpower D2;;highpower D3;;highpower D4;;highpower D5;;highpower D6;;humidity clean air;;humidity reactor;mf A1;mf A2;mf A3;mf A4;mf A5;mf A6;mf B1;mf B2;mf B3;mf B4;mf B5;mf B6;mf C1;mf C2;mf C3;mf C4;mf C5;mf C6;mf D1;mf D2;mf D3;mf D4;mf D5;mf D6;mf clean air;mf reactor;total mf amount;;;;temp cabinet;;;;temp reactor;;
;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;85.0;;85.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;1000.0;650.0;1030.0;;;;37.0;;;;38.0;;
Id;sDateTime;highpower A1 [VOLTAGE_V];highpower enabled A1;highpower A2 [VOLTAGE_V];highpower enabled A2;highpower A3 [VOLTAGE_V];highpower enabled A3;highpower A4 [VOLTAGE_V];highpower enabled A4;highpower A5 [VOLTAGE_V];highpower enabled A5;highpower A6 [VOLTAGE_V];highpower enabled A6;highpower B1 [VOLTAGE_V];highpower enabled B1;highpower B2 [VOLTAGE_V];highpower enabled B2;highpower B3 [VOLTAGE_V];highpower enabled B3;highpower B4 [VOLTAGE_V];highpower enabled B4;highpower B5 [VOLTAGE_V];highpower enabled B5;highpower B6;highpower enabled B6;highpower C1 [VOLTAGE_V];highpower enabled C1;highpower C2 [VOLTAGE_V];highpower enabled C2;highpower C3 [VOLTAGE_V];highpower enabled C3;highpower C4 [VOLTAGE_V];highpower enabled C4;highpower C5 [VOLTAGE_V];highpower enabled C5;highpower C6 [VOLTAGE_V];highpower enabled C6;highpower D1 [VOLTAGE_V];highpower enabled D1;highpower D2 [VOLTAGE_V];highpower enabled D2;highpower D3 [VOLTAGE_V];highpower enabled D3;highpower D4 [VOLTAGE_V];highpower enabled D4;highpower D5 [VOLTAGE_V];highpower enabled D5;highpower D6 [VOLTAGE_V];highpower enabled D6;humidity clean air [PERCENTRF];humidity inlet [PERCENTRF];humidity reactor [PERCENTRF];massflow A1 [MASSFLOW_ml/min];massflow A2 [MASSFLOW_ml/min];massflow A3 [MASSFLOW_ml/min];massflow A4 [MASSFLOW_ml/min];massflow A5 [MASSFLOW_ml/min];massflow A6 [MASSFLOW_ml/min];massflow B1 [MASSFLOW_ml/min];massflow B2 [MASSFLOW_ml/min];massflow B3 [MASSFLOW_ml/min];massflow B4 [MASSFLOW_ml/min];massflow B5 [MASSFLOW_ml/min];massflow B6 [MASSFLOW_ml/min];massflow C1 [MASSFLOW_ml/min];massflow C2 [MASSFLOW_ml/min];massflow C3 [MASSFLOW_ml/min];massflow C4 [MASSFLOW_ml/min];massflow C5 [MASSFLOW_ml/min];massflow C6 [MASSFLOW_ml/min];massflow D1 [MASSFLOW_ml/min];massflow D2 [MASSFLOW_ml/min];massflow D3 [MASSFLOW_ml/min];massflow D4 [MASSFLOW_ml/min];massflow D5 [MASSFLOW_ml/min];massflow D6 [MASSFLOW_ml/min];massflow clean air [MASSFLOW_ml/min];massflow reactor [MASSFLOW_ml/min];total mass flow [MASSFLOW_l/h];differential pressure inlet [PRESSURE_MBAR];differential pressure reactor [PRESSURE_MBAR];differential pressure prefill [PRESSURE_MBAR];temperature A1 [°C];temperature A2 [°C];temperature B1 [°C];temperature B2 [°C];temperature C1 [°C];temperature C2 [°C];temperature cabinet [°C];temperature inlet [°C];temperature reactor [°C];temperature tube [°C];active error;active warning;
Tue Sep 29 12:58:49 CEST 2015;29/09/2015 12:58:48;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.9208;true;999.7802;true;0.0;false;0.0;false;0.0;false;0.0;false;999.92664;true;999.87195;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.5531;38.1729;86.78435;100.04727;100.290215;99.86234;0.0;663.2059;759.9297;99.91606;100.1877;100.072014;100.15106;0.0;892.8657;99.90447;99.82147;100.002716;99.70062;0.0;474.96912;816.94867;949.88275;949.93225;0.0;0.0;18.999924;998.703;651.2543;1031.6006;49.998474;1.5381329;1.8951994;37.0;36.6;35.7;35.3;34.8;34.6;37.8;26.7;37.3;38.0;false;false;
Tue Sep 29 12:58:59 CEST 2015;29/09/2015 12:58:58;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.0856;true;999.95734;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0793;true;999.7986;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.1013;38.20746;84.711395;99.714355;99.70093;99.96001;0.0;625.20953;626.93463;99.78393;100.0656;100.03174;99.89014;0.0;816.8488;99.71618;99.77934;99.95696;99.83185;0.0;398.96637;816.94745;949.8828;949.92993;0.0;0.0;18.999924;988.44885;648.413;1031.0952;49.998474;1.4587847;1.9165624;37.0;36.6;35.7;35.3;34.8;34.6;37.8;26.7;37.3;38.0;false;false;
Tue Sep 29 12:59:09 CEST 2015;29/09/2015 12:59:08;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.6827;true;999.96936;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9147;true;999.98804;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.888176;38.258068;83.69397;98.30351;100.94881;101.43252;0.0;663.21533;664.94086;100.06927;100.224304;100.10804;100.052185;0.0;873.8811;100.114746;100.317986;100.06195;99.99938;0.0;341.98517;892.9403;930.8823;949.92834;18.998703;0.0;18.999924;998.9624;645.1872;1028.8796;49.998474;1.5564439;1.8677328;37.0;36.6;35.7;35.3;34.8;34.6;37.8;26.7;37.3;38.0;false;false;
Tue Sep 29 12:59:19 CEST 2015;29/09/2015 12:59:18;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.72534;true;999.9023;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0302;true;999.9024;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.90383;38.19517;85.24464;99.57551;100.18953;99.463486;0.0;644.2128;645.93695;100.25972;99.95972;100.050354;100.06469;0.0;816.8588;99.799805;100.041504;99.91364;100.05922;0.0;360.96954;854.94275;949.8725;949.9316;0.0;0.0;18.999924;1006.88196;644.5753;1029.6359;49.998474;1.5747551;1.8982513;37.0;36.6;35.7;35.3;34.8;34.6;37.8;26.7;37.3;38.0;false;false;
Tue Sep 29 12:59:29 CEST 2015;29/09/2015 12:59:28;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.82935;true;999.7804;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.01245;true;999.85376;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.9107;38.210587;86.310265;99.40734;99.57182;99.768074;0.0;701.19696;588.94604;99.921875;100.1056;100.027176;99.87581;0.0;835.8507;100.11169;100.11169;100.016174;100.04273;0.0;398.9791;854.94336;949.88776;949.9348;0.0;0.0;18.999924;1004.7915;648.7975;1030.3848;49.998474;1.4343699;1.9409772;37.0;36.6;35.7;35.3;34.8;34.6;37.9;26.7;37.4;38.1;false;false;
Tue Sep 29 12:59:39 CEST 2015;29/09/2015 12:59:38;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.01227;true;1000.03046;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9695;true;1000.2442;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.684;38.215473;84.59339;100.02348;100.228874;99.90081;0.0;625.2134;664.95135;100.13581;100.13734;100.056755;99.99787;0.0;930.864;99.614265;99.79736;99.93775;99.73022;0.0;322.98065;835.94556;949.8833;949.9366;0.0;0.0;18.999924;990.8292;650.3082;1030.0259;49.998474;1.6449476;1.9074068;37.0;36.6;35.7;35.3;34.8;34.6;37.9;26.7;37.4;38.1;false;false;
Tue Sep 29 12:59:49 CEST 2015;29/09/2015 12:59:48;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.9451;true;999.6459;true;0.0;false;0.0;false;0.0;false;0.0;false;999.823;true;999.90857;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.3822;38.204712;83.32646;99.70702;99.596565;99.56971;0.0;663.20276;550.95013;100.03937;99.89046;99.96124;99.75313;0.0;873.84424;100.09217;100.07048;99.988106;99.96704;0.0;379.9768;854.9411;949.8825;949.93195;0.0;0.0;56.99977;992.15686;648.9135;1029.775;49.998474;1.5472884;1.8402661;37.1;36.6;35.7;35.3;34.9;34.6;37.9;26.7;37.4;38.1;false;false;
Tue Sep 29 12:59:59 CEST 2015;29/09/2015 12:59:58;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.8474;true;999.9511;true;0.0;false;0.0;false;0.0;false;0.0;false;999.93884;true;999.8842;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.667366;38.21605;84.334564;99.95358;100.78951;100.0287;0.0;777.20294;531.9515;100.09033;99.97317;99.76867;100.14436;0.0;854.84235;100.062874;100.044876;99.80653;100.197136;0.0;379.9728;797.9457;949.8803;949.9375;0.0;0.0;18.999924;1002.9452;645.4237;1029.2605;49.998474;1.5045625;1.8921475;37.1;36.6;35.7;35.3;34.9;34.6;37.9;26.7;37.4;38.1;false;false;
Tue Sep 29 13:00:09 CEST 2015;29/09/2015 13:00:08;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.17694;true;999.9819;true;0.0;false;0.0;false;0.0;false;0.0;false;999.93286;true;999.98804;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.55311;38.20046;85.46601;99.99725;99.428406;99.92004;0.0;644.2086;721.9233;100.04854;99.806816;100.02288;99.64722;0.0;911.85315;100.37966;99.61428;99.89442;100.1523;0.0;360.96957;778.94885;949.8811;949.92883;0.0;0.0;0.0;1004.95935;644.3587;1028.8632;49.998474;1.5930662;1.8982513;37.1;36.6;35.8;35.3;34.9;34.7;37.9;26.7;37.5;38.1;false;false;
Tue Sep 29 13:00:19 CEST 2015;29/09/2015 13:00:18;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.8718;true;1000.1038;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9391;true;999.82904;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.47615;38.25419;86.399025;99.56236;100.1648;99.51813;0.0;758.1962;664.9418;99.94811;99.92707;100.091545;100.199905;0.0;911.863;100.06896;100.02961;100.01496;100.13399;0.0;341.97418;797.94727;949.88135;949.92883;0.0;0.0;0.0;1000.3815;647.64087;1029.6963;49.998474;1.843318;1.8860439;37.1;36.6;35.8;35.3;34.9;34.7;37.9;26.7;37.5;38.1;false;false;
Tue Sep 29 13:00:29 CEST 2015;29/09/2015 13:00:28;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.2138;true;999.9634;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.1406;true;1000.3173;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.85264;38.17229;84.32849;100.36286;99.39817;100.55664;0.0;758.2182;550.9544;99.95941;100.068954;99.996956;100.14314;0.0;854.88245;99.7415;99.66581;99.851074;99.68321;0.0;341.98367;930.93823;949.8792;949.9356;0.0;0.0;0.0;991.19543;649.1913;1030.0222;49.998474;1.577807;1.7639699;37.1;36.6;35.8;35.3;34.9;34.7;37.9;26.7;37.5;38.1;false;false;
Tue Sep 29 13:00:39 CEST 2015;29/09/2015 13:00:38;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.1894;true;1000.0366;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9816;true;999.9084;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.59469;38.236004;84.1702;99.55566;99.88923;98.48843;0.0;587.2272;664.9598;100.02348;99.921875;99.87;99.85198;0.0;835.89734;100.02409;100.36744;100.27772;99.72413;0.0;379.98047;892.9419;949.87616;949.9331;0.0;0.0;0.0;996.8873;649.7711;1029.4381;49.998474;1.577807;1.904355;37.1;36.6;35.8;35.3;34.9;34.7;37.9;26.7;37.5;38.1;false;false;
Tue Sep 29 13:00:49 CEST 2015;29/09/2015 13:00:48;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.8719;true;1000.09766;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9755;true;999.8292;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.59985;38.08468;85.43873;99.12567;100.25666;99.44365;0.0;663.2141;569.94794;99.96886;100.08576;99.80957;100.408005;0.0;854.877;99.86604;100.00002;100.31772;100.10501;0.0;322.98495;873.94257;949.8809;949.9383;0.0;0.0;0.0;1001.6709;648.9608;1030.2456;49.998474;1.5411848;1.8890958;37.1;36.6;35.8;35.3;34.9;34.7;37.9;26.7;37.6;38.1;false;false;
Tue Sep 29 13:00:59 CEST 2015;29/09/2015 13:00:58;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.9389;true;999.7316;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9512;true;1000.0;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.4842;38.110588;85.780624;100.55204;100.59083;102.02427;0.0;701.2021;664.9446;99.964;99.99725;99.91515;99.95029;0.0;759.8688;99.74793;100.01956;99.95606;99.62709;0.0;417.96597;778.9434;949.8821;949.92975;0.0;0.0;18.999924;1012.4974;647.14655;1030.436;49.998474;1.6541032;1.8890958;37.2;36.6;35.8;35.4;35.0;34.7;38.0;26.7;37.6;38.1;false;false;
Tue Sep 29 13:01:09 CEST 2015;29/09/2015 13:01:08;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.8904;true;999.7314;true;0.0;false;0.0;false;0.0;false;0.0;false;999.8962;true;999.77423;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.91775;38.12661;85.664276;99.06949;100.12298;97.66752;0.0;720.19666;740.9387;99.94629;99.83;99.91454;99.942024;0.0;854.85236;99.85658;99.82878;99.854416;99.811104;0.0;379.97675;854.94354;930.8821;949.93585;18.998398;0.0;37.999847;1002.54083;646.51324;1031.141;49.998474;1.5991699;1.882992;37.2;36.7;35.8;35.4;35.0;34.7;38.0;26.7;37.6;38.2;false;false;
Tue Sep 29 13:01:19 CEST 2015;29/09/2015 13:01:18;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.7498;true;999.9267;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9082;true;1000.21375;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.34692;38.108788;83.505066;100.54903;100.64058;99.666435;0.0;739.20447;588.95526;99.99361;99.81141;100.16296;99.97562;0.0;873.8489;100.13215;100.003975;99.89227;99.80622;0.0;436.9842;892.93976;949.88495;949.9297;0.0;0.0;0.0;991.6457;647.51575;1029.2239;49.998474;1.6022217;1.8982513;37.2;36.7;35.8;35.4;35.0;34.7;38.0;26.7;37.6;38.2;false;false;
Tue Sep 29 13:01:29 CEST 2015;29/09/2015 13:01:28;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.7926;true;999.9634;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9573;true;1000.03064;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.3718;38.07891;83.953835;100.52976;99.565735;99.95331;0.0;701.20935;721.92993;100.17152;99.88495;99.78912;99.70947;0.0;797.8851;99.880066;100.067444;99.83734;100.02137;0.0;379.9768;854.94495;949.8847;949.9241;0.0;0.0;0.0;998.39;649.95734;1027.2427;49.998474;1.6022217;1.8616291;37.2;36.7;35.8;35.4;35.0;34.8;38.0;26.7;37.7;38.2;false;false;
Tue Sep 29 13:01:39 CEST 2015;29/09/2015 13:01:38;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.57904;true;999.9816;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0062;true;999.99414;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.569496;38.083008;85.03081;100.431526;101.58816;100.16326;0.0;758.19446;702.93713;99.65452;100.00486;99.918236;100.03813;0.0;778.8494;99.94415;99.704285;100.04;100.078125;0.0;360.9671;797.9448;949.8798;949.92694;0.0;0.0;0.0;1005.646;649.0387;1028.2021;49.998474;1.3977478;1.9379253;37.2;36.7;35.8;35.4;35.0;34.8;38.0;26.7;37.7;38.2;false;false;
Tue Sep 29 13:01:49 CEST 2015;29/09/2015 13:01:48;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.9635;true;1000.00006;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0488;true;999.9024;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.287636;38.05195;85.43623;99.93468;99.60935;98.93248;0.0;644.2092;607.9414;100.018005;99.85842;99.8645;99.979256;0.0;797.8658;100.02198;100.07569;99.859924;99.857796;0.0;303.97864;835.94147;930.87616;949.9306;18.998093;0.0;18.999924;1002.37286;646.3881;1029.4326;49.998474;1.4618366;1.9226661;37.2;36.7;35.8;35.4;35.0;34.8;38.0;26.7;37.7;38.2;false;false;
Tue Sep 29 13:01:59 CEST 2015;29/09/2015 13:01:58;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.0307;true;999.82904;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.01227;true;1000.116;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.34076;38.028683;86.67586;100.69736;98.61784;101.00039;0.0;720.21564;721.93384;100.09214;99.91335;99.84437;100.13823;0.0;892.85846;99.89411;99.837654;99.946884;99.93957;0.0;379.97742;854.9487;949.8816;949.9389;0.0;0.0;0.0;999.4201;645.6542;1028.4933;49.998474;1.4893032;1.8646809;37.2;36.7;35.8;35.4;35.0;34.8;38.1;26.7;37.7;38.2;false;false;
Tue Sep 29 13:02:09 CEST 2015;29/09/2015 13:02:08;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.14044;true;999.92053;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9084;true;1000.0733;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.3847;38.02575;83.68338;99.766556;98.87787;100.468445;0.0;701.2085;569.9419;99.920944;100.02624;100.20142;100.00795;0.0;778.86523;100.085754;100.27375;100.25087;100.17121;0.0;417.97055;816.9512;949.8822;949.93146;0.0;0.0;37.999847;992.8283;646.0799;1028.6508;49.998474;1.5381329;1.9104587;37.2;36.7;35.8;35.4;35.0;34.8;38.1;26.7;37.7;38.2;false;false;
Tue Sep 29 13:02:19 CEST 2015;29/09/2015 13:02:18;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.9816;true;999.9025;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.00616;true;1000.0856;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.38585;37.99277;83.99818;99.40338;99.488815;99.317;0.0;644.19806;531.94934;100.22066;100.19502;100.10557;100.45717;0.0;645.85913;100.15962;100.11106;100.32196;100.35645;0.0;360.97443;854.9423;949.8807;949.9343;0.0;0.0;0.0;998.07733;648.9075;1028.3944;49.998474;1.6479995;1.8890958;37.2;36.7;35.9;35.4;35.0;34.8;38.1;26.7;37.7;38.2;false;false;
Tue Sep 29 13:02:29 CEST 2015;29/09/2015 13:02:28;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.1465;true;1000.2135;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0734;true;1000.122;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;83.97932;37.998802;85.16323;99.8819;99.959114;100.999466;0.0;682.1939;778.926;99.95909;99.716484;100.01982;99.80682;0.0;911.85583;99.9875;99.97252;99.96309;100.016464;0.0;455.96582;816.9481;949.8822;949.93896;0.0;0.0;18.999924;1007.4237;650.64856;1028.6013;49.998474;1.5442365;1.8921475;37.2;36.7;35.9;35.4;35.0;34.8;38.1;26.7;37.8;38.2;false;false;
Tue Sep 29 13:02:39 CEST 2015;29/09/2015 13:02:38;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.79865;true;1000.11597;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0491;true;1000.01843;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.38093;38.03993;86.02004;99.477844;98.66818;100.87129;0.0;568.20874;626.9499;100.19594;99.87642;100.110176;100.2942;0.0;759.8395;100.18615;99.97071;100.00243;100.036934;0.0;360.97992;816.94507;949.88245;949.93365;0.0;0.0;18.999924;1002.28894;649.3499;1031.2985;49.998474;1.6083255;1.8616291;37.2;36.7;35.9;35.4;35.0;34.8;38.1;26.7;37.8;38.3;false;false;
Tue Sep 29 13:02:49 CEST 2015;29/09/2015 13:02:48;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.8231;true;999.83514;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9328;true;1000.1707;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.4786;38.019268;85.102646;101.26895;101.38339;99.67711;0.0;606.1985;569.9319;100.102234;99.90997;99.95301;99.99664;0.0;702.8628;99.84406;100.17152;100.16755;99.54803;0.0;398.96786;816.9515;949.88275;949.92725;0.0;0.0;0.0;993.1334;645.7243;1031.097;49.998474;1.5564439;1.882992;37.3;36.7;35.9;35.4;35.1;34.8;38.1;26.7;37.8;38.3;false;false;
Tue Sep 29 13:02:59 CEST 2015;29/09/2015 13:02:58;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.8963;true;1000.32336;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.1951;true;1000.1649;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.57172;38.022858;83.85988;100.6125;98.88518;99.69388;0.0;701.21826;588.9485;100.05522;99.906624;100.01311;99.82698;0.0;835.884;100.23867;100.15959;100.070206;100.12726;0.0;265.987;892.94025;949.8805;949.93005;0.0;0.0;0.0;994.5524;645.6648;1030.0131;49.998474;1.5594958;1.8921475;37.2;36.7;35.9;35.4;35.1;34.8;38.1;26.7;37.8;38.3;false;false;
Tue Sep 29 13:03:09 CEST 2015;29/09/2015 13:03:08;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.6461;true;999.84735;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0061;true;999.59717;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.23025;37.98989;84.667076;100.34974;100.9662;100.6479;0.0;644.1971;702.9355;99.89717;100.14924;99.88466;100.3232;0.0;797.8518;100.12604;100.001526;99.96977;99.95972;0.0;474.9746;835.9468;949.8814;949.93677;0.0;0.0;0.0;1001.7623;646.6826;1031.2032;49.998474;1.5869625;1.8982513;37.3;36.7;35.9;35.4;35.1;34.8;38.1;26.7;37.8;38.3;false;false;
Tue Sep 29 13:03:19 CEST 2015;29/09/2015 13:03:18;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.01843;true;1000.0365;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9024;true;1000.0611;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.28431;38.00499;85.79249;98.90378;100.53254;99.22789;0.0;625.2101;626.95197;99.8587;100.16814;100.06347;99.86542;0.0;778.8733;99.78484;100.07538;99.976204;100.03114;0.0;455.97128;835.9431;949.8807;949.93646;0.0;0.0;18.999924;1006.6532;649.8153;1030.4067;49.998474;1.5686514;1.8921475;37.3;36.7;35.9;35.4;35.1;34.9;38.1;26.8;37.8;38.3;false;false;
Tue Sep 29 13:03:29 CEST 2015;29/09/2015 13:03:28;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.2565;true;999.96326;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9509;true;999.8475;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.366516;37.9062;86.23377;98.68621;100.80902;99.11498;0.0;720.20123;664.94617;100.00244;100.46204;100.16297;100.213936;0.0;854.8778;100.19959;100.231;99.97436;100.08667;0.0;322.96844;759.9468;949.8816;949.93536;0.0;0.0;37.999847;1007.35486;651.6877;1030.7491;49.998474;1.535081;1.843318;37.3;36.7;35.9;35.4;35.1;34.9;38.2;26.8;37.8;38.3;false;false;
Tue Sep 29 13:03:39 CEST 2015;29/09/2015 13:03:38;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.81696;true;1000.0182;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.11;true;1000.1282;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.55959;37.954006;83.51161;100.47699;100.575264;100.73184;0.0;530.21826;626.9472;99.95912;99.68079;99.8575;99.8697;0.0;873.8716;100.220955;99.89897;99.610275;99.745186;0.0;341.97632;854.9461;949.88666;949.93915;18.999313;0.0;0.0;993.9041;649.8214;1030.8828;49.998474;1.6052736;1.9074068;37.3;36.8;35.9;35.4;35.1;34.9;38.2;26.8;37.8;38.3;false;false;
